Source;Target;Type;Id;Label;Weight
406;154;Directed;7758;;1.0
406;911;Directed;7797;;1.0
406;234;Directed;7765;;1.0
406;520;Directed;7773;;1.0
406;522;Directed;7774;;1.0
406;543;Directed;7775;;1.0
406;679;Directed;7782;;1.0
406;712;Directed;7785;;3.0
406;796;Directed;7792;;1.0
406;976;Directed;7800;;1.0
677;205;Directed;9549;;1.0
677;29;Directed;9547;;1.0
677;174;Directed;9548;;1.0
677;406;Directed;9550;;1.0
677;677;Directed;9551;;1.0
677;873;Directed;9552;;1.0
873;205;Directed;11063;;1.0
873;29;Directed;11061;;1.0
873;174;Directed;11062;;1.0
873;406;Directed;11064;;1.0
873;677;Directed;11065;;1.0
873;873;Directed;11066;;1.0
30;205;Directed;3611;;1.0
30;30;Directed;3609;;1.0
30;107;Directed;3610;;1.0
30;705;Directed;3612;;1.0
30;989;Directed;3613;;1.0
107;205;Directed;4195;;1.0
107;30;Directed;4193;;1.0
107;107;Directed;4194;;1.0
107;705;Directed;4196;;1.0
107;989;Directed;4197;;1.0
705;205;Directed;9752;;2.0
705;30;Directed;9750;;1.0
705;107;Directed;9751;;1.0
705;705;Directed;9754;;2.0
705;989;Directed;9756;;1.0
705;695;Directed;9753;;1.0
705;925;Directed;9755;;1.0
989;205;Directed;12050;;15.0
989;886;Directed;12079;;2.0
989;236;Directed;12052;;1.0
989;398;Directed;12056;;1.0
989;163;Directed;12048;;1.0
989;987;Directed;12086;;1.0
989;748;Directed;12071;;1.0
989;30;Directed;12045;;1.0
989;107;Directed;12047;;1.0
989;705;Directed;12067;;1.0
989;989;Directed;12087;;15.0
989;199;Directed;12049;;1.0
989;217;Directed;12051;;1.0
989;879;Directed;12078;;1.0
989;763;Directed;12072;;1.0
989;851;Directed;12076;;3.0
989;553;Directed;12060;;1.0
989;572;Directed;12061;;1.0
989;927;Directed;12081;;1.0
989;1042;Directed;12089;;1.0
989;69;Directed;12046;;1.0
989;676;Directed;12066;;1.0
989;962;Directed;12082;;1.0
989;346;Directed;12054;;2.0
989;341;Directed;12053;;1.0
989;818;Directed;12075;;1.0
989;616;Directed;12065;;1.0
989;726;Directed;12070;;1.0
989;465;Directed;12058;;1.0
989;964;Directed;12083;;2.0
989;611;Directed;12064;;1.0
989;915;Directed;12080;;1.0
989;376;Directed;12055;;1.0
989;453;Directed;12057;;1.0
989;519;Directed;12059;;1.0
989;589;Directed;12062;;1.0
989;591;Directed;12063;;1.0
989;707;Directed;12068;;1.0
989;712;Directed;12069;;2.0
989;780;Directed;12073;;1.0
989;810;Directed;12074;;1.0
989;858;Directed;12077;;1.0
989;981;Directed;12084;;1.0
989;982;Directed;12085;;1.0
989;1002;Directed;12088;;1.0
989;1052;Directed;12090;;1.0
989;1055;Directed;12091;;1.0
31;205;Directed;3616;;1.0
31;31;Directed;3614;;1.0
31;137;Directed;3615;;1.0
31;314;Directed;3617;;1.0
31;422;Directed;3618;;1.0
31;441;Directed;3619;;1.0
137;205;Directed;4412;;1.0
137;31;Directed;4410;;1.0
137;137;Directed;4411;;1.0
137;314;Directed;4413;;1.0
137;422;Directed;4414;;1.0
137;441;Directed;4415;;1.0
314;205;Directed;7014;;1.0
314;31;Directed;7012;;1.0
314;137;Directed;7013;;1.0
314;314;Directed;7015;;1.0
314;422;Directed;7016;;1.0
314;441;Directed;7017;;1.0
422;205;Directed;7887;;2.0
422;31;Directed;7885;;1.0
422;137;Directed;7886;;1.0
422;314;Directed;7889;;1.0
422;422;Directed;7890;;2.0
422;441;Directed;7891;;1.0
422;219;Directed;7888;;1.0
422;510;Directed;7892;;1.0
441;205;Directed;8025;;2.0
441;31;Directed;8023;;1.0
441;137;Directed;8024;;1.0
441;314;Directed;8026;;1.0
441;422;Directed;8027;;1.0
441;441;Directed;8028;;2.0
441;766;Directed;8030;;1.0
441;500;Directed;8029;;1.0
32;205;Directed;3621;;1.0
32;886;Directed;3623;;1.0
32;32;Directed;3620;;1.0
32;472;Directed;3622;;1.0
32;939;Directed;3624;;1.0
32;990;Directed;3625;;1.0
472;205;Directed;8218;;1.0
472;886;Directed;8220;;1.0
472;32;Directed;8217;;1.0
472;472;Directed;8219;;1.0
472;939;Directed;8221;;1.0
472;990;Directed;8222;;1.0
939;205;Directed;11721;;2.0
939;886;Directed;11725;;2.0
939;148;Directed;11720;;1.0
939;32;Directed;11719;;1.0
939;472;Directed;11722;;1.0
939;939;Directed;11726;;2.0
939;990;Directed;11728;;1.0
939;477;Directed;11723;;1.0
939;565;Directed;11724;;1.0
939;940;Directed;11727;;1.0
990;205;Directed;12093;;2.0
990;886;Directed;12098;;1.0
990;32;Directed;12092;;1.0
990;472;Directed;12095;;1.0
990;939;Directed;12099;;1.0
990;990;Directed;12100;;2.0
990;578;Directed;12097;;1.0
990;295;Directed;12094;;1.0
990;497;Directed;12096;;1.0
33;205;Directed;3628;;1.0
33;33;Directed;3626;;1.0
33;119;Directed;3627;;1.0
33;316;Directed;3629;;1.0
33;659;Directed;3630;;1.0
119;205;Directed;4275;;1.0
119;33;Directed;4273;;1.0
119;119;Directed;4274;;1.0
119;316;Directed;4276;;1.0
119;659;Directed;4277;;1.0
316;205;Directed;7029;;5.0
316;98;Directed;7027;;2.0
316;33;Directed;7025;;1.0
316;119;Directed;7028;;1.0
316;316;Directed;7033;;5.0
316;659;Directed;7036;;1.0
316;217;Directed;7030;;1.0
316;889;Directed;7040;;1.0
316;62;Directed;7026;;1.0
316;315;Directed;7032;;1.0
316;375;Directed;7034;;1.0
316;753;Directed;7038;;1.0
316;588;Directed;7035;;1.0
316;931;Directed;7041;;1.0
316;710;Directed;7037;;1.0
316;964;Directed;7042;;1.0
316;267;Directed;7031;;1.0
316;756;Directed;7039;;1.0
659;205;Directed;9443;;1.0
659;33;Directed;9441;;1.0
659;119;Directed;9442;;1.0
659;316;Directed;9444;;1.0
659;659;Directed;9445;;1.0
34;205;Directed;3635;;2.0
34;758;Directed;3644;;1.0
34;34;Directed;3631;;2.0
34;47;Directed;3632;;1.0
34;175;Directed;3633;;1.0
34;199;Directed;3634;;1.0
34;217;Directed;3636;;1.0
34;269;Directed;3637;;1.0
34;360;Directed;3638;;1.0
34;458;Directed;3639;;1.0
34;493;Directed;3640;;1.0
34;555;Directed;3641;;1.0
34;556;Directed;3642;;1.0
34;719;Directed;3643;;1.0
34;1087;Directed;3645;;1.0
47;205;Directed;3728;;2.0
47;163;Directed;3726;;1.0
47;34;Directed;3724;;1.0
47;47;Directed;3725;;2.0
47;175;Directed;3727;;1.0
47;217;Directed;3729;;1.0
47;360;Directed;3730;;1.0
47;458;Directed;3731;;1.0
47;493;Directed;3732;;1.0
47;555;Directed;3733;;1.0
47;556;Directed;3734;;1.0
47;1087;Directed;3737;;1.0
47;634;Directed;3735;;1.0
47;1070;Directed;3736;;1.0
175;205;Directed;4844;;8.0
175;59;Directed;4842;;1.0
175;538;Directed;4855;;2.0
175;34;Directed;4840;;1.0
175;47;Directed;4841;;1.0
175;175;Directed;4843;;8.0
175;217;Directed;4846;;2.0
175;360;Directed;4850;;2.0
175;458;Directed;4852;;1.0
175;493;Directed;4854;;1.0
175;555;Directed;4856;;1.0
175;556;Directed;4857;;1.0
175;1087;Directed;4868;;1.0
175;211;Directed;4845;;1.0
175;305;Directed;4848;;1.0
175;692;Directed;4859;;1.0
175;912;Directed;4863;;1.0
175;421;Directed;4851;;1.0
175;469;Directed;4853;;1.0
175;336;Directed;4849;;1.0
175;1036;Directed;4866;;1.0
175;226;Directed;4847;;1.0
175;587;Directed;4858;;1.0
175;749;Directed;4860;;1.0
175;777;Directed;4861;;1.0
175;893;Directed;4862;;1.0
175;945;Directed;4864;;1.0
175;964;Directed;4865;;1.0
175;1071;Directed;4867;;1.0
199;205;Directed;5037;;3.0
199;758;Directed;5043;;1.0
199;989;Directed;5045;;1.0
199;34;Directed;5034;;1.0
199;199;Directed;5036;;3.0
199;269;Directed;5038;;1.0
199;719;Directed;5042;;1.0
199;69;Directed;5035;;1.0
199;676;Directed;5041;;1.0
199;962;Directed;5044;;1.0
199;397;Directed;5039;;1.0
199;528;Directed;5040;;1.0
199;1066;Directed;5046;;1.0
217;205;Directed;6274;;30.0
217;886;Directed;6324;;1.0
217;98;Directed;6264;;2.0
217;758;Directed;6316;;1.0
217;884;Directed;6322;;1.0
217;320;Directed;6281;;1.0
217;398;Directed;6288;;1.0
217;163;Directed;6269;;2.0
217;755;Directed;6315;;1.0
217;148;Directed;6268;;1.0
217;748;Directed;6314;;2.0
217;406;Directed;6290;;2.0
217;989;Directed;6336;;1.0
217;316;Directed;6280;;1.0
217;34;Directed;6260;;1.0
217;47;Directed;6261;;1.0
217;175;Directed;6271;;2.0
217;217;Directed;6276;;30.0
217;360;Directed;6285;;4.0
217;458;Directed;6295;;1.0
217;493;Directed;6296;;2.0
217;555;Directed;6298;;1.0
217;556;Directed;6299;;1.0
217;1087;Directed;6344;;1.0
217;305;Directed;6279;;1.0
217;889;Directed;6325;;1.0
217;906;Directed;6329;;1.0
217;929;Directed;6331;;2.0
217;351;Directed;6284;;3.0
217;761;Directed;6317;;5.0
217;615;Directed;6302;;1.0
217;851;Directed;6320;;2.0
217;55;Directed;6262;;1.0
217;447;Directed;6294;;1.0
217;1042;Directed;6343;;1.0
217;70;Directed;6263;;1.0
217;105;Directed;6265;;1.0
217;421;Directed;6291;;2.0
217;856;Directed;6321;;2.0
217;258;Directed;6277;;1.0
217;687;Directed;6304;;1.0
217;183;Directed;6272;;1.0
217;349;Directed;6283;;1.0
217;624;Directed;6303;;1.0
217;1030;Directed;6341;;1.0
217;693;Directed;6305;;1.0
217;710;Directed;6308;;1.0
217;717;Directed;6310;;1.0
217;122;Directed;6266;;1.0
217;213;Directed;6275;;1.0
217;395;Directed;6287;;1.0
217;136;Directed;6267;;1.0
217;885;Directed;6323;;1.0
217;937;Directed;6332;;1.0
217;559;Directed;6300;;1.0
217;302;Directed;6278;;1.0
217;348;Directed;6282;;1.0
217;726;Directed;6312;;1.0
217;167;Directed;6270;;1.0
217;423;Directed;6292;;1.0
217;1023;Directed;6340;;1.0
217;893;Directed;6327;;1.0
217;945;Directed;6334;;1.0
217;964;Directed;6335;;1.0
217;611;Directed;6301;;1.0
217;823;Directed;6319;;1.0
217;196;Directed;6273;;1.0
217;385;Directed;6286;;1.0
217;403;Directed;6289;;1.0
217;445;Directed;6293;;1.0
217;536;Directed;6297;;1.0
217;698;Directed;6306;;1.0
217;702;Directed;6307;;1.0
217;712;Directed;6309;;3.0
217;725;Directed;6311;;1.0
217;742;Directed;6313;;1.0
217;796;Directed;6318;;1.0
217;890;Directed;6326;;1.0
217;894;Directed;6328;;1.0
217;913;Directed;6330;;1.0
217;942;Directed;6333;;1.0
217;997;Directed;6337;;1.0
217;1012;Directed;6338;;1.0
217;1013;Directed;6339;;1.0
217;1033;Directed;6342;;1.0
269;205;Directed;6719;;1.0
269;758;Directed;6722;;1.0
269;34;Directed;6717;;1.0
269;199;Directed;6718;;1.0
269;269;Directed;6720;;1.0
269;719;Directed;6721;;1.0
360;205;Directed;7394;;5.0
360;748;Directed;7404;;1.0
360;34;Directed;7391;;1.0
360;47;Directed;7392;;1.0
360;175;Directed;7393;;2.0
360;217;Directed;7395;;4.0
360;360;Directed;7396;;5.0
360;458;Directed;7398;;1.0
360;493;Directed;7400;;1.0
360;555;Directed;7401;;1.0
360;556;Directed;7402;;1.0
360;1087;Directed;7408;;1.0
360;469;Directed;7399;;1.0
360;693;Directed;7403;;1.0
360;1036;Directed;7407;;1.0
360;445;Directed;7397;;1.0
360;913;Directed;7405;;1.0
360;997;Directed;7406;;1.0
458;205;Directed;8135;;1.0
458;34;Directed;8132;;1.0
458;47;Directed;8133;;1.0
458;175;Directed;8134;;1.0
458;217;Directed;8136;;1.0
458;360;Directed;8137;;1.0
458;458;Directed;8138;;1.0
458;493;Directed;8139;;1.0
458;555;Directed;8140;;1.0
458;556;Directed;8141;;1.0
458;1087;Directed;8142;;1.0
493;205;Directed;8340;;2.0
493;34;Directed;8336;;1.0
493;47;Directed;8337;;1.0
493;175;Directed;8338;;1.0
493;217;Directed;8341;;2.0
493;360;Directed;8342;;1.0
493;458;Directed;8343;;1.0
493;493;Directed;8344;;2.0
493;555;Directed;8345;;1.0
493;556;Directed;8346;;1.0
493;1087;Directed;8348;;1.0
493;761;Directed;8347;;1.0
493;196;Directed;8339;;1.0
555;205;Directed;8735;;1.0
555;34;Directed;8732;;1.0
555;47;Directed;8733;;1.0
555;175;Directed;8734;;1.0
555;217;Directed;8736;;1.0
555;360;Directed;8737;;1.0
555;458;Directed;8738;;1.0
555;493;Directed;8739;;1.0
555;555;Directed;8740;;1.0
555;556;Directed;8741;;1.0
555;1087;Directed;8742;;1.0
556;205;Directed;8746;;1.0
556;34;Directed;8743;;1.0
556;47;Directed;8744;;1.0
556;175;Directed;8745;;1.0
556;217;Directed;8747;;1.0
556;360;Directed;8748;;1.0
556;458;Directed;8749;;1.0
556;493;Directed;8750;;1.0
556;555;Directed;8751;;1.0
556;556;Directed;8752;;1.0
556;1087;Directed;8753;;1.0
719;205;Directed;9881;;1.0
719;758;Directed;9884;;1.0
719;34;Directed;9879;;1.0
719;199;Directed;9880;;1.0
719;269;Directed;9882;;1.0
719;719;Directed;9883;;1.0
1087;205;Directed;12735;;1.0
1087;34;Directed;12732;;1.0
1087;47;Directed;12733;;1.0
1087;175;Directed;12734;;1.0
1087;217;Directed;12736;;1.0
1087;360;Directed;12737;;1.0
1087;458;Directed;12738;;1.0
1087;493;Directed;12739;;1.0
1087;555;Directed;12740;;1.0
1087;556;Directed;12741;;1.0
1087;1087;Directed;12742;;1.0
35;205;Directed;3648;;1.0
35;163;Directed;3647;;1.0
35;35;Directed;3646;;1.0
35;363;Directed;3649;;1.0
35;449;Directed;3650;;1.0
35;747;Directed;3651;;1.0
35;799;Directed;3652;;1.0
35;876;Directed;3653;;1.0
35;879;Directed;3654;;1.0
35;891;Directed;3655;;1.0
35;995;Directed;3656;;1.0
363;205;Directed;7419;;3.0
363;163;Directed;7418;;1.0
363;35;Directed;7415;;1.0
363;363;Directed;7421;;3.0
363;449;Directed;7424;;1.0
363;747;Directed;7428;;1.0
363;799;Directed;7429;;1.0
363;876;Directed;7432;;1.0
363;879;Directed;7433;;2.0
363;891;Directed;7434;;1.0
363;995;Directed;7436;;1.0
363;53;Directed;7416;;1.0
363;96;Directed;7417;;1.0
363;287;Directed;7420;;1.0
363;394;Directed;7423;;1.0
363;595;Directed;7425;;1.0
363;391;Directed;7422;;1.0
363;671;Directed;7426;;1.0
363;690;Directed;7427;;1.0
363;800;Directed;7430;;1.0
363;828;Directed;7431;;1.0
363;918;Directed;7435;;1.0
449;205;Directed;8079;;1.0
449;163;Directed;8078;;1.0
449;35;Directed;8077;;1.0
449;363;Directed;8080;;1.0
449;449;Directed;8081;;1.0
449;747;Directed;8082;;1.0
449;799;Directed;8083;;1.0
449;876;Directed;8084;;1.0
449;879;Directed;8085;;1.0
449;891;Directed;8086;;1.0
449;995;Directed;8087;;1.0
747;205;Directed;10078;;1.0
747;163;Directed;10077;;1.0
747;35;Directed;10076;;1.0
747;363;Directed;10079;;1.0
747;449;Directed;10080;;1.0
747;747;Directed;10081;;1.0
747;799;Directed;10082;;1.0
747;876;Directed;10083;;1.0
747;879;Directed;10084;;1.0
747;891;Directed;10085;;1.0
747;995;Directed;10086;;1.0
799;205;Directed;10551;;1.0
799;163;Directed;10550;;1.0
799;35;Directed;10549;;1.0
799;363;Directed;10552;;1.0
799;449;Directed;10553;;1.0
799;747;Directed;10554;;1.0
799;799;Directed;10555;;1.0
799;876;Directed;10556;;1.0
799;879;Directed;10557;;1.0
799;891;Directed;10558;;1.0
799;995;Directed;10559;;1.0
876;205;Directed;11081;;1.0
876;163;Directed;11080;;1.0
876;35;Directed;11079;;1.0
876;363;Directed;11082;;1.0
876;449;Directed;11083;;1.0
876;747;Directed;11084;;1.0
876;799;Directed;11085;;1.0
876;876;Directed;11086;;1.0
876;879;Directed;11087;;1.0
876;891;Directed;11088;;1.0
876;995;Directed;11089;;1.0
879;205;Directed;11109;;7.0
879;886;Directed;11122;;1.0
879;163;Directed;11108;;1.0
879;148;Directed;11107;;1.0
879;989;Directed;11125;;1.0
879;35;Directed;11102;;1.0
879;363;Directed;11112;;2.0
879;449;Directed;11114;;1.0
879;747;Directed;11117;;1.0
879;799;Directed;11119;;1.0
879;876;Directed;11120;;1.0
879;879;Directed;11121;;7.0
879;891;Directed;11123;;1.0
879;995;Directed;11126;;1.0
879;211;Directed;11110;;1.0
879;763;Directed;11118;;1.0
879;53;Directed;11103;;1.0
879;96;Directed;11106;;1.0
879;287;Directed;11111;;1.0
879;394;Directed;11113;;1.0
879;595;Directed;11115;;1.0
879;72;Directed;11104;;1.0
879;81;Directed;11105;;1.0
879;953;Directed;11124;;1.0
879;712;Directed;11116;;1.0
879;1052;Directed;11127;;1.0
891;205;Directed;11335;;3.0
891;163;Directed;11334;;1.0
891;406;Directed;11339;;1.0
891;35;Directed;11333;;1.0
891;363;Directed;11337;;1.0
891;449;Directed;11340;;1.0
891;747;Directed;11342;;1.0
891;799;Directed;11344;;1.0
891;876;Directed;11345;;1.0
891;879;Directed;11346;;1.0
891;891;Directed;11347;;3.0
891;995;Directed;11349;;1.0
891;929;Directed;11348;;1.0
891;766;Directed;11343;;1.0
891;212;Directed;11336;;1.0
891;399;Directed;11338;;1.0
891;721;Directed;11341;;1.0
995;205;Directed;12119;;1.0
995;163;Directed;12118;;1.0
995;35;Directed;12117;;1.0
995;363;Directed;12120;;1.0
995;449;Directed;12121;;1.0
995;747;Directed;12122;;1.0
995;799;Directed;12123;;1.0
995;876;Directed;12124;;1.0
995;879;Directed;12125;;1.0
995;891;Directed;12126;;1.0
995;995;Directed;12127;;1.0
36;205;Directed;3658;;1.0
36;36;Directed;3657;;1.0
36;211;Directed;3659;;1.0
36;232;Directed;3660;;1.0
211;205;Directed;6218;;4.0
211;59;Directed;6215;;1.0
211;175;Directed;6217;;1.0
211;879;Directed;6226;;1.0
211;36;Directed;6214;;1.0
211;211;Directed;6219;;4.0
211;232;Directed;6220;;1.0
211;692;Directed;6223;;1.0
211;912;Directed;6227;;1.0
211;106;Directed;6216;;1.0
211;604;Directed;6221;;1.0
211;614;Directed;6222;;1.0
211;693;Directed;6224;;1.0
211;781;Directed;6225;;1.0
211;1037;Directed;6228;;1.0
232;205;Directed;6433;;1.0
232;36;Directed;6432;;1.0
232;211;Directed;6434;;1.0
232;232;Directed;6435;;1.0
37;205;Directed;3662;;1.0
37;886;Directed;3664;;1.0
37;37;Directed;3661;;1.0
37;515;Directed;3663;;1.0
515;205;Directed;8482;;1.0
515;886;Directed;8484;;1.0
515;37;Directed;8481;;1.0
515;515;Directed;8483;;1.0
38;205;Directed;3669;;2.0
38;38;Directed;3665;;2.0
38;66;Directed;3666;;1.0
38;86;Directed;3667;;1.0
38;112;Directed;3668;;1.0
38;383;Directed;3670;;1.0
38;509;Directed;3671;;1.0
38;551;Directed;3672;;1.0
38;713;Directed;3673;;1.0
66;205;Directed;3855;;1.0
66;38;Directed;3853;;1.0
66;66;Directed;3854;;1.0
66;383;Directed;3856;;1.0
66;551;Directed;3857;;1.0
66;713;Directed;3858;;1.0
86;205;Directed;4012;;1.0
86;38;Directed;4009;;1.0
86;86;Directed;4010;;1.0
86;112;Directed;4011;;1.0
86;509;Directed;4013;;1.0
112;205;Directed;4223;;1.0
112;38;Directed;4220;;1.0
112;86;Directed;4221;;1.0
112;112;Directed;4222;;1.0
112;509;Directed;4224;;1.0
383;205;Directed;7568;;1.0
383;38;Directed;7566;;1.0
383;66;Directed;7567;;1.0
383;383;Directed;7569;;1.0
383;551;Directed;7570;;1.0
383;713;Directed;7571;;1.0
509;205;Directed;8454;;1.0
509;38;Directed;8451;;1.0
509;86;Directed;8452;;1.0
509;112;Directed;8453;;1.0
509;509;Directed;8455;;1.0
551;205;Directed;8709;;1.0
551;38;Directed;8707;;1.0
551;66;Directed;8708;;1.0
551;383;Directed;8710;;1.0
551;551;Directed;8711;;1.0
551;713;Directed;8712;;1.0
713;205;Directed;9828;;1.0
713;38;Directed;9826;;1.0
713;66;Directed;9827;;1.0
713;383;Directed;9829;;1.0
713;551;Directed;9830;;1.0
713;713;Directed;9831;;1.0
39;205;Directed;3675;;1.0
39;39;Directed;3674;;1.0
39;864;Directed;3676;;1.0
39;963;Directed;3677;;1.0
864;205;Directed;11001;;1.0
864;39;Directed;11000;;1.0
864;864;Directed;11002;;1.0
864;963;Directed;11003;;1.0
963;205;Directed;11863;;1.0
963;39;Directed;11862;;1.0
963;864;Directed;11864;;1.0
963;963;Directed;11865;;1.0
41;205;Directed;3686;;1.0
41;41;Directed;3684;;1.0
41;92;Directed;3685;;1.0
41;371;Directed;3687;;1.0
41;655;Directed;3688;;1.0
41;860;Directed;3689;;1.0
92;205;Directed;4064;;1.0
92;41;Directed;4062;;1.0
92;92;Directed;4063;;1.0
92;371;Directed;4065;;1.0
92;655;Directed;4066;;1.0
92;860;Directed;4067;;1.0
371;205;Directed;7485;;5.0
371;41;Directed;7482;;1.0
371;92;Directed;7484;;1.0
371;371;Directed;7487;;5.0
371;655;Directed;7492;;1.0
371;860;Directed;7494;;1.0
371;1042;Directed;7500;;1.0
371;87;Directed;7483;;1.0
371;258;Directed;7486;;1.0
371;866;Directed;7495;;1.0
371;917;Directed;7497;;1.0
371;579;Directed;7490;;1.0
371;925;Directed;7498;;1.0
371;508;Directed;7488;;1.0
371;558;Directed;7489;;1.0
371;589;Directed;7491;;1.0
371;696;Directed;7493;;1.0
371;895;Directed;7496;;1.0
371;926;Directed;7499;;1.0
655;205;Directed;9417;;2.0
655;41;Directed;9414;;1.0
655;92;Directed;9415;;1.0
655;371;Directed;9418;;1.0
655;655;Directed;9419;;2.0
655;860;Directed;9420;;1.0
655;115;Directed;9416;;1.0
860;205;Directed;10979;;1.0
860;41;Directed;10977;;1.0
860;92;Directed;10978;;1.0
860;371;Directed;10980;;1.0
860;655;Directed;10981;;1.0
860;860;Directed;10982;;1.0
42;205;Directed;3692;;2.0
42;42;Directed;3690;;2.0
42;84;Directed;3691;;1.0
42;305;Directed;3693;;1.0
42;648;Directed;3694;;1.0
42;695;Directed;3695;;1.0
42;763;Directed;3696;;1.0
42;867;Directed;3697;;1.0
42;1009;Directed;3698;;1.0
84;205;Directed;3994;;3.0
84;42;Directed;3992;;1.0
84;84;Directed;3993;;3.0
84;305;Directed;3995;;1.0
84;695;Directed;3999;;1.0
84;318;Directed;3997;;1.0
84;312;Directed;3996;;1.0
84;438;Directed;3998;;1.0
84;808;Directed;4000;;1.0
84;830;Directed;4001;;1.0
84;973;Directed;4002;;1.0
84;1026;Directed;4003;;1.0
305;205;Directed;6947;;11.0
305;398;Directed;6951;;1.0
305;755;Directed;6960;;2.0
305;148;Directed;6943;;1.0
305;748;Directed;6958;;1.0
305;406;Directed;6952;;1.0
305;175;Directed;6946;;1.0
305;217;Directed;6948;;1.0
305;42;Directed;6940;;1.0
305;84;Directed;6942;;1.0
305;305;Directed;6950;;11.0
305;648;Directed;6954;;1.0
305;695;Directed;6955;;1.0
305;867;Directed;6963;;3.0
305;1009;Directed;6965;;2.0
305;889;Directed;6964;;1.0
305;615;Directed;6953;;1.0
305;766;Directed;6961;;1.0
305;57;Directed;6941;;1.0
305;717;Directed;6956;;1.0
305;795;Directed;6962;;1.0
305;160;Directed;6944;;1.0
305;268;Directed;6949;;1.0
305;162;Directed;6945;;2.0
305;1092;Directed;6968;;2.0
305;749;Directed;6959;;1.0
305;738;Directed;6957;;1.0
305;1040;Directed;6966;;1.0
305;1041;Directed;6967;;1.0
648;205;Directed;9372;;3.0
648;148;Directed;9370;;1.0
648;406;Directed;9375;;1.0
648;42;Directed;9369;;1.0
648;305;Directed;9374;;1.0
648;648;Directed;9377;;3.0
648;763;Directed;9378;;1.0
648;867;Directed;9380;;2.0
648;1009;Directed;9381;;2.0
648;618;Directed;9376;;1.0
648;792;Directed;9379;;1.0
648;160;Directed;9371;;1.0
648;268;Directed;9373;;1.0
695;205;Directed;9684;;5.0
695;236;Directed;9685;;1.0
695;705;Directed;9696;;1.0
695;42;Directed;9681;;1.0
695;84;Directed;9682;;1.0
695;305;Directed;9686;;1.0
695;695;Directed;9695;;5.0
695;851;Directed;9698;;1.0
695;438;Directed;9690;;1.0
695;378;Directed;9688;;2.0
695;579;Directed;9693;;1.0
695;925;Directed;9699;;1.0
695;187;Directed;9683;;1.0
695;327;Directed;9687;;1.0
695;404;Directed;9689;;1.0
695;479;Directed;9691;;1.0
695;832;Directed;9697;;1.0
695;930;Directed;9700;;1.0
695;480;Directed;9692;;1.0
695;674;Directed;9694;;1.0
763;205;Directed;10269;;4.0
763;163;Directed;10268;;2.0
763;989;Directed;10279;;1.0
763;879;Directed;10275;;1.0
763;42;Directed;10267;;1.0
763;648;Directed;10271;;1.0
763;763;Directed;10273;;4.0
763;867;Directed;10274;;1.0
763;1009;Directed;10280;;1.0
763;949;Directed;10278;;1.0
763;579;Directed;10270;;1.0
763;925;Directed;10277;;1.0
763;1054;Directed;10283;;1.0
763;712;Directed;10272;;1.0
763;899;Directed;10276;;1.0
763;1035;Directed;10281;;1.0
763;1052;Directed;10282;;1.0
867;205;Directed;11019;;7.0
867;886;Directed;11028;;1.0
867;987;Directed;11030;;1.0
867;42;Directed;11015;;1.0
867;305;Directed;11021;;3.0
867;648;Directed;11024;;2.0
